,Beta,ROI,Subj,Condition,Volume
6129,-0.185272,FFA,546,HF,19
6130,-0.0164742,FFA,546,HF,20
6131,0.000197436,FFA,546,HF,21
6132,-0.194351,FFA,546,Ho,1
6133,0.0194461,FFA,546,Ho,2
6134,-0.0268848,FFA,546,Ho,3
6135,-0.00864881,FFA,546,Ho,4
6136,0.0498321,FFA,546,Ho,5
6137,0.0400931,FFA,546,Ho,6
6138,0.169416,FFA,546,Ho,7
6139,0.126329,FFA,546,Ho,8
6140,0.0412471,FFA,546,Ho,9
6141,0.0512649,FFA,546,Ho,10
6142,0.0455018,FFA,546,Ho,11
6143,0.0212942,FFA,546,Ho,12
6144,0.0123184,FFA,546,Ho,13
6145,0.0289708,FFA,546,Ho,14
6146,0.105053,FFA,546,Ho,15
6147,0.093592,FFA,546,Ho,16
6148,0.0470256,FFA,546,Ho,17
6149,-0.0442225,FFA,546,Ho,18
6150,-0.0920994,FFA,546,Ho,19
6151,0.033771,FFA,546,Ho,20
6152,0.0673611,FFA,546,Ho,21
6153,-0.11026,FFA,546,Hp,1
6154,-0.000367701,FFA,546,Hp,2
6155,-0.0941891,FFA,546,Hp,3
6156,0.00463491,FFA,546,Hp,4
6157,0.0209053,FFA,546,Hp,5
6158,-0.00410047,FFA,546,Hp,6
6159,-0.0452979,FFA,546,Hp,7
6160,-0.0510032,FFA,546,Hp,8
6161,-0.0928855,FFA,546,Hp,9
6162,-0.0847618,FFA,546,Hp,10
6163,-0.0710791,FFA,546,Hp,11
6164,-0.054994,FFA,546,Hp,12
6165,-0.00914079,FFA,546,Hp,13
6166,-0.022207,FFA,546,Hp,14
6167,-0.0937192,FFA,546,Hp,15
6168,-0.122051,FFA,546,Hp,16
6169,0.0309993,FFA,546,Hp,17
6170,-0.0234473,FFA,546,Hp,18
6171,0.065068,FFA,546,Hp,19
6172,-0.0422049,FFA,546,Hp,20
6173,0.22374,FFA,546,Hp,21
6174,0.156724,PPA,546,FH,1
6175,-0.0953527,PPA,546,FH,2
6176,-0.00742232,PPA,546,FH,3
6177,0.00864164,PPA,546,FH,4
6178,0.136031,PPA,546,FH,5
6179,0.150984,PPA,546,FH,6
6180,0.105103,PPA,546,FH,7
6181,0.0730354,PPA,546,FH,8
6182,0.0844715,PPA,546,FH,9
6183,0.0947988,PPA,546,FH,10
6184,0.0814087,PPA,546,FH,11
6185,0.0458161,PPA,546,FH,12
6186,0.0280707,PPA,546,FH,13
6187,0.070859,PPA,546,FH,14
6188,0.132616,PPA,546,FH,15
6189,0.148316,PPA,546,FH,16
6190,0.0914828,PPA,546,FH,17
6191,0.101956,PPA,546,FH,18
6192,0.0225892,PPA,546,FH,19
6193,0.0110111,PPA,546,FH,20
6194,0.0829266,PPA,546,FH,21
6195,0.0398235,PPA,546,Fo,1
6196,0.0381794,PPA,546,Fo,2
6197,0.00894419,PPA,546,Fo,3
6198,0.0164979,PPA,546,Fo,4
6199,0.00631802,PPA,546,Fo,5
6200,-0.00605339,PPA,546,Fo,6
6201,-0.0275625,PPA,546,Fo,7
6202,-0.0535288,PPA,546,Fo,8
6203,-0.0838264,PPA,546,Fo,9
6204,-5.63468e-05,PPA,546,Fo,10
6205,-0.00152543,PPA,546,Fo,11
6206,-0.0608194,PPA,546,Fo,12
6207,-0.0465936,PPA,546,Fo,13
6208,-0.0263079,PPA,546,Fo,14
6209,0.0385733,PPA,546,Fo,15
6210,0.0230035,PPA,546,Fo,16
6211,0.0196812,PPA,546,Fo,17
6212,-0.0390785,PPA,546,Fo,18
6213,-0.103827,PPA,546,Fo,19
6214,-0.00924108,PPA,546,Fo,20
6215,0.106278,PPA,546,Fo,21
6216,0.0175982,PPA,546,Fp,1
6217,-0.0215995,PPA,546,Fp,2
6218,0.0178282,PPA,546,Fp,3
6219,0.0761546,PPA,546,Fp,4
6220,0.0471985,PPA,546,Fp,5
6221,0.00249143,PPA,546,Fp,6
6222,-0.0012266,PPA,546,Fp,7
6223,0.0482467,PPA,546,Fp,8
6224,0.0337201,PPA,546,Fp,9
6225,0.0357858,PPA,546,Fp,10
6226,0.0180619,PPA,546,Fp,11
6227,0.0204911,PPA,546,Fp,12
6228,0.0547855,PPA,546,Fp,13
6229,0.0308592,PPA,546,Fp,14
6230,0.0534669,PPA,546,Fp,15
6231,0.0748247,PPA,546,Fp,16
6232,0.0212052,PPA,546,Fp,17
6233,-0.0208043,PPA,546,Fp,18
6234,0.00149999,PPA,546,Fp,19
6235,0.00442494,PPA,546,Fp,20
6236,0.00985882,PPA,546,Fp,21
6237,-0.100201,PPA,546,HF,1
6238,0.109782,PPA,546,HF,2
6239,0.103663,PPA,546,HF,3
6240,0.156685,PPA,546,HF,4
6241,0.276791,PPA,546,HF,5
6242,0.354429,PPA,546,HF,6
6243,0.32986,PPA,546,HF,7
6244,0.242703,PPA,546,HF,8
6245,0.235208,PPA,546,HF,9
6246,0.256804,PPA,546,HF,10
6247,0.259699,PPA,546,HF,11
6248,0.24728,PPA,546,HF,12
6249,0.220045,PPA,546,HF,13
6250,0.186181,PPA,546,HF,14
6251,0.164385,PPA,546,HF,15
6252,0.159127,PPA,546,HF,16
6253,0.0396108,PPA,546,HF,17
6254,-0.0167246,PPA,546,HF,18
6255,-0.0110933,PPA,546,HF,19
6256,-0.0133391,PPA,546,HF,20
6257,-0.00603293,PPA,546,HF,21
6258,0.0915211,PPA,546,Ho,1
6259,-0.0631445,PPA,546,Ho,2
6260,-0.00732594,PPA,546,Ho,3
6261,0.0852076,PPA,546,Ho,4
6262,0.249469,PPA,546,Ho,5
6263,0.25317,PPA,546,Ho,6
6264,0.254664,PPA,546,Ho,7
6265,0.234348,PPA,546,Ho,8
6266,0.1827,PPA,546,Ho,9
6267,0.159703,PPA,546,Ho,10
6268,0.158798,PPA,546,Ho,11
6269,0.135106,PPA,546,Ho,12
6270,0.133684,PPA,546,Ho,13
6271,0.156738,PPA,546,Ho,14
6272,0.17744,PPA,546,Ho,15
6273,0.250816,PPA,546,Ho,16
6274,0.122655,PPA,546,Ho,17
6275,-0.0144396,PPA,546,Ho,18
6276,-0.0957975,PPA,546,Ho,19
6277,-0.0280035,PPA,546,Ho,20
6278,0.0409757,PPA,546,Ho,21
6279,-0.187389,PPA,546,Hp,1
6280,-0.0753178,PPA,546,Hp,2
6281,-0.0427002,PPA,546,Hp,3
6282,0.0431988,PPA,546,Hp,4
6283,0.134613,PPA,546,Hp,5
6284,0.115023,PPA,546,Hp,6
6285,0.0972577,PPA,546,Hp,7
6286,0.124747,PPA,546,Hp,8
6287,0.0971905,PPA,546,Hp,9
6288,0.119323,PPA,546,Hp,10
6289,0.136276,PPA,546,Hp,11
6290,0.0944661,PPA,546,Hp,12
6291,0.120187,PPA,546,Hp,13
6292,0.162667,PPA,546,Hp,14
6293,0.122485,PPA,546,Hp,15
6294,0.136969,PPA,546,Hp,16
6295,0.0981543,PPA,546,Hp,17
6296,0.0480891,PPA,546,Hp,18
6297,-0.00356611,PPA,546,Hp,19
6298,-0.0514717,PPA,546,Hp,20
6299,0.00167336,PPA,546,Hp,21
6300,0.252411,FFA,547,FH,1
6301,0.157615,FFA,547,FH,2
6302,0.0177076,FFA,547,FH,3
6303,0.0668148,FFA,547,FH,4
6304,0.427116,FFA,547,FH,5
6305,0.528683,FFA,547,FH,6
6306,0.731323,FFA,547,FH,7
6307,0.698141,FFA,547,FH,8
6308,0.725546,FFA,547,FH,9
6309,0.712869,FFA,547,FH,10
6310,0.811447,FFA,547,FH,11
6311,0.928157,FFA,547,FH,12
6312,0.839259,FFA,547,FH,13
6313,0.800317,FFA,547,FH,14
6314,0.82726,FFA,547,FH,15
6315,0.728237,FFA,547,FH,16
6316,0.418789,FFA,547,FH,17
6317,0.187102,FFA,547,FH,18
6318,0.0976619,FFA,547,FH,19
6319,0.113092,FFA,547,FH,20
6320,-0.150268,FFA,547,FH,21
6321,0.108017,FFA,547,Fo,1
6322,-0.016441,FFA,547,Fo,2
6323,-0.0356362,FFA,547,Fo,3
6324,0.0438729,FFA,547,Fo,4
6325,0.281573,FFA,547,Fo,5
6326,0.451001,FFA,547,Fo,6
6327,0.561479,FFA,547,Fo,7
6328,0.523078,FFA,547,Fo,8
6329,0.670498,FFA,547,Fo,9
6330,0.664427,FFA,547,Fo,10
6331,0.560897,FFA,547,Fo,11
6332,0.568879,FFA,547,Fo,12
6333,0.606215,FFA,547,Fo,13
6334,0.649145,FFA,547,Fo,14
6335,0.654666,FFA,547,Fo,15
6336,0.617583,FFA,547,Fo,16
6337,0.301821,FFA,547,Fo,17
6338,-0.200553,FFA,547,Fo,18
6339,-0.0568612,FFA,547,Fo,19
6340,-0.0991101,FFA,547,Fo,20
6341,-0.259981,FFA,547,Fo,21
6342,0.0719178,FFA,547,Fp,1
6343,0.0509936,FFA,547,Fp,2
6344,-0.0652386,FFA,547,Fp,3
6345,0.179831,FFA,547,Fp,4
6346,0.337137,FFA,547,Fp,5
6347,0.337337,FFA,547,Fp,6
6348,0.383308,FFA,547,Fp,7
6349,0.347219,FFA,547,Fp,8
6350,0.372662,FFA,547,Fp,9
6351,0.246052,FFA,547,Fp,10
6352,0.235395,FFA,547,Fp,11
6353,0.307967,FFA,547,Fp,12
6354,0.246703,FFA,547,Fp,13
6355,0.296766,FFA,547,Fp,14
6356,0.383155,FFA,547,Fp,15
6357,0.330702,FFA,547,Fp,16
6358,0.123239,FFA,547,Fp,17
6359,-0.121223,FFA,547,Fp,18
6360,-0.219595,FFA,547,Fp,19
6361,-0.175039,FFA,547,Fp,20
6362,-0.135785,FFA,547,Fp,21
6363,0.637431,FFA,547,HF,1
6364,-0.0595435,FFA,547,HF,2
6365,-0.00737724,FFA,547,HF,3
6366,-0.0698998,FFA,547,HF,4
6367,0.310308,FFA,547,HF,5
6368,0.496478,FFA,547,HF,6
6369,0.77805,FFA,547,HF,7
6370,0.73228,FFA,547,HF,8
6371,0.841784,FFA,547,HF,9
6372,0.73111,FFA,547,HF,10
6373,0.624015,FFA,547,HF,11
6374,0.633921,FFA,547,HF,12
6375,0.637374,FFA,547,HF,13
6376,0.655067,FFA,547,HF,14
6377,0.502251,FFA,547,HF,15
6378,0.656616,FFA,547,HF,16
6379,0.424183,FFA,547,HF,17
6380,0.179975,FFA,547,HF,18
6381,0.0921938,FFA,547,HF,19
6382,0.0295256,FFA,547,HF,20
6383,0.0753322,FFA,547,HF,21
6384,0.0522364,FFA,547,Ho,1
6385,0.0814969,FFA,547,Ho,2
6386,-0.0114539,FFA,547,Ho,3
6387,0.154703,FFA,547,Ho,4
6388,0.370426,FFA,547,Ho,5
6389,0.456805,FFA,547,Ho,6
6390,0.559765,FFA,547,Ho,7
6391,0.576905,FFA,547,Ho,8
6392,0.498884,FFA,547,Ho,9
6393,0.480941,FFA,547,Ho,10
6394,0.486212,FFA,547,Ho,11
6395,0.441019,FFA,547,Ho,12
6396,0.492261,FFA,547,Ho,13
6397,0.499972,FFA,547,Ho,14
6398,0.36603,FFA,547,Ho,15
6399,0.498276,FFA,547,Ho,16
6400,0.224048,FFA,547,Ho,17
6401,0.131477,FFA,547,Ho,18
6402,0.12203,FFA,547,Ho,19
6403,0.142028,FFA,547,Ho,20
6404,-0.0361183,FFA,547,Ho,21
6405,0.263668,FFA,547,Hp,1
6406,0.125558,FFA,547,Hp,2
6407,0.0947203,FFA,547,Hp,3
6408,0.283786,FFA,547,Hp,4
6409,0.179788,FFA,547,Hp,5
6410,0.294757,FFA,547,Hp,6
6411,0.340218,FFA,547,Hp,7
6412,0.265167,FFA,547,Hp,8
6413,0.367233,FFA,547,Hp,9
6414,0.290871,FFA,547,Hp,10
6415,0.31624,FFA,547,Hp,11
6416,0.326601,FFA,547,Hp,12
6417,0.210197,FFA,547,Hp,13
6418,0.308331,FFA,547,Hp,14
6419,0.20241,FFA,547,Hp,15
6420,0.0753762,FFA,547,Hp,16
6421,0.215255,FFA,547,Hp,17
6422,-0.112629,FFA,547,Hp,18
6423,-0.157327,FFA,547,Hp,19
6424,-0.173146,FFA,547,Hp,20
6425,-0.0325783,FFA,547,Hp,21
6426,-0.026856,PPA,547,FH,1
6427,-0.107216,PPA,547,FH,2
6428,-0.0473645,PPA,547,FH,3
6429,0.120175,PPA,547,FH,4
6430,0.221876,PPA,547,FH,5
6431,0.305106,PPA,547,FH,6
6432,0.232055,PPA,547,FH,7
6433,0.206337,PPA,547,FH,8
6434,0.114188,PPA,547,FH,9
6435,0.206721,PPA,547,FH,10
6436,0.201791,PPA,547,FH,11
6437,0.0942567,PPA,547,FH,12
6438,0.107729,PPA,547,FH,13
6439,0.108026,PPA,547,FH,14
6440,0.193545,PPA,547,FH,15
6441,0.246552,PPA,547,FH,16
6442,0.160512,PPA,547,FH,17
6443,-0.0389974,PPA,547,FH,18
6444,-0.0743607,PPA,547,FH,19
6445,-0.115374,PPA,547,FH,20
6446,0.055667,PPA,547,FH,21
6447,-0.158337,PPA,547,Fo,1
6448,-0.0382119,PPA,547,Fo,2
6449,0.0377612,PPA,547,Fo,3
6450,0.0960953,PPA,547,Fo,4
6451,0.140661,PPA,547,Fo,5
6452,0.100583,PPA,547,Fo,6
6453,0.089346,PPA,547,Fo,7
6454,0.100837,PPA,547,Fo,8
6455,0.115782,PPA,547,Fo,9
6456,0.09285,PPA,547,Fo,10
6457,0.14279,PPA,547,Fo,11
6458,0.156912,PPA,547,Fo,12
6459,0.0644115,PPA,547,Fo,13
6460,0.0361302,PPA,547,Fo,14
6461,0.0657293,PPA,547,Fo,15
6462,0.11997,PPA,547,Fo,16
6463,0.0412277,PPA,547,Fo,17
6464,-0.107923,PPA,547,Fo,18
6465,-0.0360516,PPA,547,Fo,19
6466,-0.0188967,PPA,547,Fo,20
6467,0.0729136,PPA,547,Fo,21
6468,0.18221,PPA,547,Fp,1
6469,-0.0722664,PPA,547,Fp,2
6470,0.11806,PPA,547,Fp,3
6471,0.156263,PPA,547,Fp,4
6472,0.278686,PPA,547,Fp,5
6473,0.0790966,PPA,547,Fp,6
6474,0.09738,PPA,547,Fp,7
6475,0.127953,PPA,547,Fp,8
6476,0.148489,PPA,547,Fp,9
6477,0.11341,PPA,547,Fp,10
6478,0.108972,PPA,547,Fp,11
6479,0.123344,PPA,547,Fp,12
6480,0.101061,PPA,547,Fp,13
6481,0.115779,PPA,547,Fp,14
6482,0.116339,PPA,547,Fp,15
6483,0.110197,PPA,547,Fp,16
6484,0.109512,PPA,547,Fp,17
6485,-0.0100532,PPA,547,Fp,18
6486,0.00576399,PPA,547,Fp,19
6487,-0.103149,PPA,547,Fp,20
6488,0.040235,PPA,547,Fp,21
6489,-0.239251,PPA,547,HF,1
6490,-0.0120308,PPA,547,HF,2
6491,0.0107606,PPA,547,HF,3
6492,0.234097,PPA,547,HF,4
6493,0.276444,PPA,547,HF,5
6494,0.481982,PPA,547,HF,6
6495,0.364213,PPA,547,HF,7
6496,0.330719,PPA,547,HF,8
6497,0.30913,PPA,547,HF,9
6498,0.289879,PPA,547,HF,10
6499,0.256222,PPA,547,HF,11
6500,0.274371,PPA,547,HF,12
6501,0.331679,PPA,547,HF,13
6502,0.309693,PPA,547,HF,14
6503,0.345165,PPA,547,HF,15
6504,0.329765,PPA,547,HF,16
6505,0.0907267,PPA,547,HF,17
6506,0.0554531,PPA,547,HF,18
6507,-0.0221989,PPA,547,HF,19
6508,0.0964045,PPA,547,HF,20
6509,0.137613,PPA,547,HF,21
6510,-0.0676143,PPA,547,Ho,1
6511,-0.00146072,PPA,547,Ho,2
6512,0.0295914,PPA,547,Ho,3
6513,0.187135,PPA,547,Ho,4
6514,0.318894,PPA,547,Ho,5
6515,0.360174,PPA,547,Ho,6
6516,0.270733,PPA,547,Ho,7
6517,0.218794,PPA,547,Ho,8
6518,0.273656,PPA,547,Ho,9
6519,0.320852,PPA,547,Ho,10
6520,0.199766,PPA,547,Ho,11
6521,0.130882,PPA,547,Ho,12
6522,0.203059,PPA,547,Ho,13
6523,0.241558,PPA,547,Ho,14
6524,0.314373,PPA,547,Ho,15
6525,0.310785,PPA,547,Ho,16
6526,0.189995,PPA,547,Ho,17
6527,-0.052447,PPA,547,Ho,18
6528,0.0322191,PPA,547,Ho,19
6529,-0.00810735,PPA,547,Ho,20
6530,-0.0445675,PPA,547,Ho,21
6531,0.0583,PPA,547,Hp,1
6532,-0.00072902,PPA,547,Hp,2
6533,0.0934859,PPA,547,Hp,3
6534,0.112981,PPA,547,Hp,4
6535,0.330257,PPA,547,Hp,5
6536,0.277638,PPA,547,Hp,6
6537,0.220883,PPA,547,Hp,7
6538,0.236251,PPA,547,Hp,8
6539,0.246495,PPA,547,Hp,9
6540,0.277376,PPA,547,Hp,10
6541,0.152714,PPA,547,Hp,11
6542,0.106538,PPA,547,Hp,12
6543,0.191882,PPA,547,Hp,13
6544,0.156426,PPA,547,Hp,14
6545,0.199557,PPA,547,Hp,15
6546,0.164143,PPA,547,Hp,16
6547,0.1507,PPA,547,Hp,17
6548,0.147567,PPA,547,Hp,18
6549,-0.0653842,PPA,547,Hp,19
6550,-0.00360977,PPA,547,Hp,20
6551,-0.0120042,PPA,547,Hp,21
6552,-0.782591,FFA,549,FH,1
6553,-0.36262,FFA,549,FH,2
6554,-0.60242,FFA,549,FH,3
6555,-0.551574,FFA,549,FH,4
6556,-0.185145,FFA,549,FH,5
6557,-0.467453,FFA,549,FH,6
6558,-0.460354,FFA,549,FH,7
6559,-0.256034,FFA,549,FH,8
6560,-0.274713,FFA,549,FH,9
6561,-0.254218,FFA,549,FH,10
6562,-0.135819,FFA,549,FH,11
6563,-0.0941077,FFA,549,FH,12
6564,-0.0944108,FFA,549,FH,13
6565,-0.0879775,FFA,549,FH,14
6566,-0.219915,FFA,549,FH,15
6567,-0.405352,FFA,549,FH,16
6568,-0.20781,FFA,549,FH,17
6569,-0.605944,FFA,549,FH,18
6570,-0.252716,FFA,549,FH,19
6571,0.259836,FFA,549,FH,20
6572,0.139823,FFA,549,FH,21
6573,0.728358,FFA,549,Fo,1
6574,-0.182046,FFA,549,Fo,2
6575,-0.30127,FFA,549,Fo,3
6576,-0.0313116,FFA,549,Fo,4
6577,0.0843546,FFA,549,Fo,5
6578,0.16309,FFA,549,Fo,6
6579,0.094907,FFA,549,Fo,7
6580,-0.0788329,FFA,549,Fo,8
6581,-0.0179705,FFA,549,Fo,9
6582,0.0219244,FFA,549,Fo,10
6583,-0.0998536,FFA,549,Fo,11
6584,-0.162778,FFA,549,Fo,12
6585,-0.115117,FFA,549,Fo,13
6586,-0.0969661,FFA,549,Fo,14
6587,-0.116599,FFA,549,Fo,15
6588,-0.0512316,FFA,549,Fo,16
6589,0.021127,FFA,549,Fo,17
6590,-0.00564461,FFA,549,Fo,18
6591,0.0444905,FFA,549,Fo,19
6592,0.273489,FFA,549,Fo,20
6593,-0.406645,FFA,549,Fo,21
6594,-0.498436,FFA,549,Fp,1
6595,-0.146137,FFA,549,Fp,2
6596,-0.557983,FFA,549,Fp,3
6597,-0.430273,FFA,549,Fp,4
6598,-0.0437932,FFA,549,Fp,5
6599,0.207134,FFA,549,Fp,6
6600,0.354642,FFA,549,Fp,7
6601,0.193089,FFA,549,Fp,8
6602,0.359899,FFA,549,Fp,9
6603,0.33596,FFA,549,Fp,10
6604,0.160996,FFA,549,Fp,11
6605,0.283388,FFA,549,Fp,12
6606,0.397421,FFA,549,Fp,13
6607,0.30417,FFA,549,Fp,14
6608,0.177145,FFA,549,Fp,15
6609,-0.0739048,FFA,549,Fp,16
6610,-0.310497,FFA,549,Fp,17
6611,-0.159794,FFA,549,Fp,18
6612,0.138468,FFA,549,Fp,19
6613,-0.167402,FFA,549,Fp,20
6614,-0.0644266,FFA,549,Fp,21
6615,-0.403617,FFA,549,HF,1
6616,-0.0111591,FFA,549,HF,2
6617,-0.117519,FFA,549,HF,3
6618,-0.140994,FFA,549,HF,4
6619,0.208184,FFA,549,HF,5
6620,0.0997574,FFA,549,HF,6
6621,0.232634,FFA,549,HF,7
6622,0.188814,FFA,549,HF,8
6623,0.108766,FFA,549,HF,9
6624,0.0585944,FFA,549,HF,10
6625,0.00989194,FFA,549,HF,11
6626,-0.0761435,FFA,549,HF,12
6627,-0.183219,FFA,549,HF,13
6628,-0.124706,FFA,549,HF,14
6629,-0.0222274,FFA,549,HF,15
6630,-0.0662881,FFA,549,HF,16
6631,0.162383,FFA,549,HF,17
6632,-0.0375976,FFA,549,HF,18
6633,-0.21075,FFA,549,HF,19
6634,-0.0231201,FFA,549,HF,20
6635,-0.101819,FFA,549,HF,21
6636,0.317324,FFA,549,Ho,1
6637,-0.330468,FFA,549,Ho,2
6638,-0.262286,FFA,549,Ho,3
6639,-0.264598,FFA,549,Ho,4
6640,0.0335584,FFA,549,Ho,5
6641,-0.109534,FFA,549,Ho,6
6642,0.0832012,FFA,549,Ho,7
6643,0.394226,FFA,549,Ho,8
6644,0.230386,FFA,549,Ho,9
6645,0.134952,FFA,549,Ho,10
6646,-0.000925368,FFA,549,Ho,11
6647,-0.226048,FFA,549,Ho,12
6648,-0.108733,FFA,549,Ho,13
6649,-0.00675853,FFA,549,Ho,14
6650,-0.170458,FFA,549,Ho,15
6651,0.0156873,FFA,549,Ho,16
6652,0.240909,FFA,549,Ho,17
6653,0.095121,FFA,549,Ho,18
6654,0.179614,FFA,549,Ho,19
6655,0.253738,FFA,549,Ho,20
6656,0.361005,FFA,549,Ho,21
6657,0.0935953,FFA,549,Hp,1
6658,-0.0188402,FFA,549,Hp,2
6659,-0.54124,FFA,549,Hp,3
6660,-0.105878,FFA,549,Hp,4
6661,-0.217769,FFA,549,Hp,5
6662,0.403089,FFA,549,Hp,6
6663,0.504781,FFA,549,Hp,7
6664,0.341219,FFA,549,Hp,8
6665,0.21652,FFA,549,Hp,9
6666,0.27005,FFA,549,Hp,10
6667,0.341767,FFA,549,Hp,11
6668,0.150213,FFA,549,Hp,12
6669,0.0257495,FFA,549,Hp,13
6670,0.272853,FFA,549,Hp,14
6671,0.351477,FFA,549,Hp,15
6672,0.150517,FFA,549,Hp,16
6673,0.178533,FFA,549,Hp,17
6674,-0.075253,FFA,549,Hp,18
6675,0.0571996,FFA,549,Hp,19
6676,0.110581,FFA,549,Hp,20
6677,-0.135342,FFA,549,Hp,21
6678,0.0103336,PPA,549,FH,1
6679,0.0141447,PPA,549,FH,2
6680,-0.0948713,PPA,549,FH,3
6681,-0.0512853,PPA,549,FH,4
6682,0.0803194,PPA,549,FH,5
6683,-0.0316036,PPA,549,FH,6
6684,-0.0436694,PPA,549,FH,7
6685,-0.198834,PPA,549,FH,8
6686,-0.132814,PPA,549,FH,9
6687,-0.0131054,PPA,549,FH,10
6688,0.0455316,PPA,549,FH,11
6689,0.0256512,PPA,549,FH,12
6690,-0.062708,PPA,549,FH,13
6691,-0.0512547,PPA,549,FH,14
6692,0.00487328,PPA,549,FH,15
6693,0.0543017,PPA,549,FH,16
6694,0.0719341,PPA,549,FH,17
6695,-0.00115909,PPA,549,FH,18
6696,0.0751579,PPA,549,FH,19
6697,-0.00931919,PPA,549,FH,20
6698,-0.0308637,PPA,549,FH,21
6699,0.139363,PPA,549,Fo,1
6700,-0.0407892,PPA,549,Fo,2
6701,0.0451967,PPA,549,Fo,3
6702,-0.0784786,PPA,549,Fo,4
6703,-0.0991248,PPA,549,Fo,5
6704,-0.053927,PPA,549,Fo,6
6705,-0.0679941,PPA,549,Fo,7
6706,-0.11647,PPA,549,Fo,8
6707,-0.013411,PPA,549,Fo,9
6708,-0.00686253,PPA,549,Fo,10
6709,-0.100901,PPA,549,Fo,11
6710,-0.0888329,PPA,549,Fo,12
6711,-0.0528454,PPA,549,Fo,13
6712,-0.0798621,PPA,549,Fo,14
6713,-0.0087098,PPA,549,Fo,15
6714,0.122908,PPA,549,Fo,16
6715,0.0379537,PPA,549,Fo,17
6716,0.0544621,PPA,549,Fo,18
6717,-0.00727762,PPA,549,Fo,19
6718,0.0404134,PPA,549,Fo,20
6719,-0.122363,PPA,549,Fo,21
6720,-0.0778292,PPA,549,Fp,1
6721,0.00556675,PPA,549,Fp,2
6722,-0.0132208,PPA,549,Fp,3
6723,0.0556636,PPA,549,Fp,4
6724,0.021315,PPA,549,Fp,5
6725,-0.0544324,PPA,549,Fp,6
6726,0.0851435,PPA,549,Fp,7
6727,0.0390829,PPA,549,Fp,8
6728,0.18257,PPA,549,Fp,9
6729,0.146331,PPA,549,Fp,10
6730,-0.00365613,PPA,549,Fp,11
6731,0.00796519,PPA,549,Fp,12
6732,0.039624,PPA,549,Fp,13
6733,0.0313879,PPA,549,Fp,14
6734,-0.0215945,PPA,549,Fp,15
6735,-0.0118571,PPA,549,Fp,16
6736,0.107427,PPA,549,Fp,17
6737,0.00742433,PPA,549,Fp,18
6738,0.134622,PPA,549,Fp,19
6739,0.0751546,PPA,549,Fp,20
6740,0.0783435,PPA,549,Fp,21
6741,0.0659935,PPA,549,HF,1
6742,-0.0752653,PPA,549,HF,2
6743,-0.0131271,PPA,549,HF,3
6744,0.0592065,PPA,549,HF,4
6745,0.130433,PPA,549,HF,5
6746,0.0429481,PPA,549,HF,6
6747,0.0603093,PPA,549,HF,7
6748,0.0340583,PPA,549,HF,8
6749,0.0277898,PPA,549,HF,9
6750,0.044232,PPA,549,HF,10
6751,0.0918069,PPA,549,HF,11
6752,0.0254744,PPA,549,HF,12
6753,-0.0692875,PPA,549,HF,13
6754,0.00985762,PPA,549,HF,14
6755,0.0489145,PPA,549,HF,15
6756,0.0600281,PPA,549,HF,16
6757,0.0236902,PPA,549,HF,17
6758,-0.057309,PPA,549,HF,18
6759,-0.0233175,PPA,549,HF,19
6760,-0.0843177,PPA,549,HF,20
6761,-0.0523064,PPA,549,HF,21
6762,-0.0234112,PPA,549,Ho,1
6763,-0.000280048,PPA,549,Ho,2
6764,0.0802375,PPA,549,Ho,3
6765,0.133517,PPA,549,Ho,4
6766,0.175851,PPA,549,Ho,5
6767,0.160722,PPA,549,Ho,6
6768,0.183013,PPA,549,Ho,7
6769,0.247745,PPA,549,Ho,8
6770,0.136426,PPA,549,Ho,9
6771,0.162186,PPA,549,Ho,10
6772,0.233897,PPA,549,Ho,11
6773,0.105715,PPA,549,Ho,12
6774,0.0563513,PPA,549,Ho,13
6775,0.132607,PPA,549,Ho,14
6776,0.090444,PPA,549,Ho,15
6777,0.13873,PPA,549,Ho,16
6778,0.0943887,PPA,549,Ho,17
6779,0.145217,PPA,549,Ho,18
6780,0.0967536,PPA,549,Ho,19
6781,-0.0833952,PPA,549,Ho,20
6782,0.0823615,PPA,549,Ho,21
6783,-0.0303129,PPA,549,Hp,1
6784,-0.109959,PPA,549,Hp,2
6785,-0.136673,PPA,549,Hp,3
6786,0.0683339,PPA,549,Hp,4
6787,0.0154182,PPA,549,Hp,5
6788,0.133466,PPA,549,Hp,6
6789,0.206557,PPA,549,Hp,7
6790,0.133345,PPA,549,Hp,8
6791,0.12137,PPA,549,Hp,9
6792,0.0795535,PPA,549,Hp,10
6793,0.0849161,PPA,549,Hp,11
6794,0.103094,PPA,549,Hp,12
6795,0.0220481,PPA,549,Hp,13
6796,0.0304735,PPA,549,Hp,14
6797,0.0743856,PPA,549,Hp,15
6798,-0.0701275,PPA,549,Hp,16
6799,-0.0628789,PPA,549,Hp,17
6800,-0.0416487,PPA,549,Hp,18
6801,-0.0126532,PPA,549,Hp,19
6802,-0.0478082,PPA,549,Hp,20
6803,-0.199891,PPA,549,Hp,21
6804,-0.0267502,FFA,550,FH,1
6805,0.0671749,FFA,550,FH,2
6806,0.0691205,FFA,550,FH,3
6807,0.20183,FFA,550,FH,4
6808,0.202786,FFA,550,FH,5
6809,0.180889,FFA,550,FH,6
6810,0.221395,FFA,550,FH,7
6811,0.272928,FFA,550,FH,8
6812,0.255058,FFA,550,FH,9
