,Time,Subject,Condition,MotorMapping,Run,FFA,PPA,RH,LH
6681,52,508,Ho,1,2,0.0205486,-0.59731,-0.444441,0.104644
6682,53,508,Ho,1,2,-0.116808,0.179618,-0.0730625,-0.1196
6683,54,508,Ho,1,2,0.0712223,0.42465,-0.771835,-0.523712
6684,55,508,Ho,1,2,-0.359845,0.0479827,0.131479,-0.318938
6685,56,508,Ho,1,2,-0.50177,-0.503613,-0.270436,-0.205313
6686,57,508,Ho,1,2,0.182199,0.0728481,-0.455161,-0.396802
6687,58,508,Ho,1,2,0.488145,-0.204881,-0.575058,-0.152497
6688,59,508,Ho,1,2,0.134761,-0.130444,-0.156387,-0.0868357
6689,60,508,Ho,1,2,0.637551,0.372708,0.125529,-0.34285
6690,61,508,Ho,1,2,0.158266,-0.17269,0.419874,0.192828
6691,62,508,Ho,1,2,0.201962,-0.275158,-0.170957,0.24862
6692,63,508,Ho,1,2,-0.289925,0.103976,-0.0358535,-0.192407
6693,64,508,Ho,1,2,-0.587432,0.338625,0.824171,0.138356
6694,65,508,Ho,1,2,-0.695621,-0.190525,0.441455,0.237198
6695,66,508,Ho,1,2,-0.823689,-0.769321,0.136279,0.372627
6696,67,508,Ho,1,2,-0.918396,-0.40588,0.483302,0.277546
6697,68,508,Ho,1,2,-0.581167,-0.313596,0.119549,0.109865
6698,69,508,Ho,1,2,-0.130224,-0.223616,0.811863,0.0274764
6699,70,508,Ho,1,2,0.0,0.0,0.0,0.0
6700,71,508,Ho,1,2,0.0,0.0,0.0,0.0
6701,72,508,Ho,1,2,0.0682446,-0.154402,-0.650677,-0.228784
6702,73,508,Ho,1,2,-0.374746,-0.118609,-0.814568,-0.142269
6703,74,508,Ho,1,2,-0.302382,-0.517658,-0.365038,0.0492911
6704,75,508,Ho,1,2,-0.352222,-0.373525,-0.219681,0.0483632
6705,76,508,Ho,1,2,-0.257588,-0.0224504,-0.428543,-0.0603461
6706,77,508,Ho,1,2,0.202313,0.133879,-0.257885,-0.0187323
6707,78,508,Ho,1,2,0.34453,0.631776,-0.341167,-0.130178
6708,79,508,Ho,1,2,0.00809868,0.588584,-0.577035,-0.134835
6709,80,508,Ho,1,2,0.0672013,0.0108179,-0.719616,0.320031
6710,81,508,Ho,1,2,0.259296,-0.0108092,-0.93204,0.191001
6711,82,508,Ho,1,2,0.0570766,0.392952,-1.46983,-0.409597
6712,83,508,Ho,1,2,0.164665,-0.103226,-0.286178,-0.0617595
6713,84,508,Ho,1,2,0.276875,0.317986,-0.398853,0.170334
6714,85,508,Ho,1,2,0.373711,0.479491,-0.638299,-0.29114
6715,86,508,Ho,1,2,0.0988961,-0.0635004,0.0711265,-0.182157
6716,87,508,Ho,1,2,0.121302,-0.328205,0.0859047,0.143082
6717,88,508,Ho,1,2,0.374847,0.641701,0.0779326,-0.161237
6718,89,508,Ho,1,2,0.350267,0.456534,0.670317,0.285362
6719,90,508,Ho,1,2,0.489533,0.0193028,0.0752113,0.0667578
6720,91,508,Ho,1,2,-0.266527,0.160019,0.22187,-0.175401
6721,92,508,Ho,1,2,0.19579,0.732084,-0.0103577,-0.15415
6722,93,508,Ho,1,2,0.0897644,0.334911,-0.0109269,0.00530655
6723,94,508,Ho,1,2,-0.412536,-0.167638,0.203853,0.0169553
6724,95,508,Ho,1,2,0.24442,0.569555,0.0210876,0.0294535
6725,96,508,Ho,1,2,0.414668,-0.232061,0.43064,0.416988
6726,97,508,Ho,1,2,-0.0928677,-0.964932,0.132588,-0.0844338
6727,98,508,Ho,1,2,0.0975084,0.0161753,-0.168464,-0.339023
6728,99,508,Ho,1,2,-0.129199,-0.351192,0.646332,0.0315211
6729,100,508,Ho,1,2,-0.557912,-0.501034,0.793952,-0.0315685
6730,101,508,Ho,1,2,0.165238,0.142593,0.195696,-0.0476122
6731,102,508,Ho,1,2,-0.430788,-0.380734,0.626754,0.401196
6732,1,508,Ho,2,1,-0.114087,0.575769,1.24711,0.302974
6733,2,508,Ho,2,1,0.10197,-0.093247,0.745379,0.279652
6734,3,508,Ho,2,1,0.0114661,-0.162988,-0.0912433,-0.0493701
6735,4,508,Ho,2,1,0.503459,0.163069,-0.275763,-0.00114111
6736,5,508,Ho,2,1,0.119541,-0.432384,-0.484424,-0.0784036
6737,6,508,Ho,2,1,-0.00376075,0.505301,-0.400916,-0.223431
6738,7,508,Ho,2,1,-0.249315,0.386101,-0.302401,-0.236223
6739,8,508,Ho,2,1,0.317572,0.316434,-0.0893653,-0.192185
6740,9,508,Ho,2,1,-0.121334,-0.196741,0.314755,-0.0981179
6741,10,508,Ho,2,1,0.113186,0.416826,0.457004,-0.010711
6742,11,508,Ho,2,1,0.57082,0.0361102,0.195908,-0.239429
6743,12,508,Ho,2,1,0.30519,-0.227373,0.35843,-0.139259
6744,13,508,Ho,2,1,0.187311,0.410795,-0.294639,0.0282734
6745,14,508,Ho,2,1,0.428096,0.702074,0.236754,-0.150238
6746,15,508,Ho,2,1,-0.229225,0.053812,0.325322,-0.0497293
6747,16,508,Ho,2,1,-0.168995,0.0777995,0.0925481,-0.0769192
6748,17,508,Ho,2,1,-0.237943,-0.245164,0.173008,0.261157
6749,18,508,Ho,2,1,-0.298772,-0.182245,0.23574,-0.0992788
6750,19,508,Ho,2,1,-0.182056,-0.0920908,0.178456,0.221478
6751,20,508,Ho,2,1,0.129626,-0.0459161,0.315026,0.255146
6752,21,508,Ho,2,1,-0.221656,-0.416978,0.0222411,-0.322245
6753,22,508,Ho,2,1,-0.177032,0.326262,-0.812098,-0.258856
6754,23,508,Ho,2,1,-0.0667931,-0.160898,-0.342225,0.0493821
6755,24,508,Ho,2,1,-0.17755,-0.497158,-0.0800797,0.306391
6756,25,508,Ho,2,1,-0.354966,-0.252331,-0.0586423,0.0698303
6757,26,508,Ho,2,1,-0.0993253,-0.57382,-0.565934,0.476758
6758,27,508,Ho,2,1,-0.0323199,-0.35991,-0.341049,0.332009
6759,28,508,Ho,2,1,-0.433576,-0.752691,-0.312762,-0.160009
6760,29,508,Ho,2,1,-0.588666,0.128657,-0.291858,-0.387613
6761,30,508,Ho,2,1,-0.483756,-0.788595,0.184792,0.315486
6762,31,508,Ho,2,1,-0.0744457,-0.288336,-0.60903,-0.0684382
6763,32,508,Ho,2,1,0.218486,0.0902206,0.0975082,0.0101262
6764,33,508,Ho,2,1,0.104046,0.0223686,-0.107567,0.329451
6765,34,508,Ho,2,1,0.555761,0.795908,-0.371677,-0.245883
6766,35,508,Ho,2,1,-0.237107,-0.550177,0.0170215,0.13179
6767,36,508,Ho,2,1,0.0161348,0.0407733,-0.167495,0.0516275
6768,37,508,Ho,2,1,-0.0832199,0.638542,0.233307,-0.0074287
6769,38,508,Ho,2,1,-0.302107,-0.288548,0.25062,0.36163
6770,39,508,Ho,2,1,0.206952,-0.150699,-0.0174328,0.0095384
6771,40,508,Ho,2,1,0.0876156,-0.648569,0.0346393,0.296701
6772,41,508,Ho,2,1,0.153729,-0.215406,0.259911,0.46963
6773,42,508,Ho,2,1,-0.507047,-0.490422,-0.114571,-0.101355
6774,43,508,Ho,2,1,-0.268478,-0.0132707,0.420258,0.279788
6775,44,508,Ho,2,1,0.314526,0.483784,-0.727504,-0.212253
6776,45,508,Ho,2,1,-0.478895,-0.114265,-0.504713,0.175034
6777,46,508,Ho,2,1,-0.00207389,0.0468537,-0.425104,0.215019
6778,47,508,Ho,2,1,0.141803,-0.151446,-0.772058,-0.312008
6779,48,508,Ho,2,1,0.341474,-0.0323469,-0.667315,-0.152208
6780,49,508,Ho,2,1,0.0636024,-0.205153,-0.141187,0.022453
6781,50,508,Ho,2,1,0.276154,0.591405,-0.571876,-0.402709
6782,51,508,Ho,2,1,0.183062,-0.0668123,0.159872,-0.0355066
6783,52,508,Ho,2,1,-0.265947,-0.225455,0.128774,-0.00233973
6784,53,508,Ho,2,1,0.428821,0.854911,-0.693197,-0.311731
6785,54,508,Ho,2,1,0.347695,-0.273579,-0.0579289,-0.180183
6786,55,508,Ho,2,1,-0.621905,-0.433091,-0.194674,-0.430953
6787,56,508,Ho,2,1,0.31246,-0.221967,-0.784493,-0.29948
6788,57,508,Ho,2,1,0.0218594,0.0482791,-0.509365,-0.0824735
6789,58,508,Ho,2,1,-0.611995,-0.0806789,0.151049,-0.1377
6790,59,508,Ho,2,1,0.241256,0.26776,-0.0312868,-0.200498
6791,60,508,Ho,2,1,-0.088631,-0.194426,0.692826,0.0164265
6792,61,508,Ho,2,1,-0.171703,0.430114,0.788197,0.256075
6793,62,508,Ho,2,1,0.381333,0.48046,0.338086,-0.0825847
6794,63,508,Ho,2,1,-0.00560576,0.0361054,0.522601,-0.0155881
6795,64,508,Ho,2,1,0.0965191,0.769773,-0.132396,0.00971945
6796,65,508,Ho,2,1,-0.00974055,-0.395955,0.443431,-0.124431
6797,66,508,Ho,2,1,-0.515418,-0.750258,0.871043,0.0892387
6798,67,508,Ho,2,1,0.716872,0.746742,0.0349769,-0.166956
6799,68,508,Ho,2,1,0.261935,0.0417649,0.402703,0.0094164
6800,69,508,Ho,2,1,0.205105,0.579458,-0.542716,-0.415501
6801,70,508,Ho,2,1,0.0228003,-0.380437,0.157425,0.0140681
6802,71,508,Ho,2,1,-0.134793,-0.0373657,0.242164,0.12563
6803,72,508,Ho,2,1,-0.0317356,0.433734,0.448145,0.0891656
6804,73,508,Ho,2,1,0.152052,0.347277,0.312289,0.0256747
6805,74,508,Ho,2,1,-0.274047,-0.042693,0.522386,-0.0245362
6806,75,508,Ho,2,1,0.215022,0.164234,0.361723,-0.0410714
6807,76,508,Ho,2,1,0.368918,0.641405,-0.317247,-0.262007
6808,77,508,Ho,2,1,-0.324853,-0.75688,0.218863,0.484877
6809,78,508,Ho,2,1,-0.207288,0.0427552,-0.110064,0.307437
6810,79,508,Ho,2,1,0.239343,0.591101,-1.06947,-0.451818
6811,80,508,Ho,2,1,0.270056,0.157178,-0.363327,-0.113419
6812,81,508,Ho,2,1,0.691037,0.688324,-0.669239,-0.073445
6813,82,508,Ho,2,1,0.116432,-0.057583,0.24096,0.0865353
6814,83,508,Ho,2,1,0.461273,0.781192,0.224539,0.0396058
6815,84,508,Ho,2,1,0.25302,0.143554,1.09499,0.153066
6816,85,508,Ho,2,1,-0.0227589,-0.442359,1.53736,0.529244
6817,86,508,Ho,2,1,0.102362,0.560669,0.82799,0.0276767
6818,87,508,Ho,2,1,0.0520007,-0.467382,0.902999,0.44049
6819,88,508,Ho,2,1,-0.240026,-0.933012,0.976283,0.343594
6820,89,508,Ho,2,1,-0.0219943,0.422416,0.564272,-0.274924
6821,90,508,Ho,2,1,-0.134093,0.356762,0.399556,0.125844
6822,91,508,Ho,2,1,0.0679751,-0.354361,-0.358691,0.486531
6823,92,508,Ho,2,1,-0.614577,-0.453503,0.670684,0.0507481
6824,93,508,Ho,2,1,-0.524993,-0.12548,0.300914,-0.241198
6825,94,508,Ho,2,1,0.0384252,0.0316423,-0.0975376,-0.376724
6826,95,508,Ho,2,1,-0.34093,-0.857777,-0.025029,0.0671878
6827,96,508,Ho,2,1,-0.249425,0.293649,-1.09126,-0.267915
6828,97,508,Ho,2,1,-0.0993665,-0.377792,-0.624111,0.812442
6829,98,508,Ho,2,1,-0.49643,-0.222118,-0.222705,0.166179
6830,99,508,Ho,2,1,0.351474,0.746106,-0.766954,-0.391191
6831,100,508,Ho,2,1,0.165454,-0.16358,-0.475599,-0.270741
6832,101,508,Ho,2,1,0.158853,-0.0118135,-0.724973,-0.133151
6833,102,508,Ho,2,1,0.0108229,-0.510701,-1.12965,-0.324689
6834,1,508,Ho,2,2,-0.243462,0.205108,-0.666361,-0.271597
6835,2,508,Ho,2,2,0.0344176,-0.602733,0.226692,-0.278661
6836,3,508,Ho,2,2,-0.132754,0.069929,0.136006,-0.0326971
6837,4,508,Ho,2,2,-0.0502255,0.527629,0.0827647,-0.710694
6838,5,508,Ho,2,2,0.30613,0.376651,1.03317,-0.193246
6839,6,508,Ho,2,2,0.244999,0.137791,0.817065,-0.0444552
6840,7,508,Ho,2,2,0.25716,0.793666,0.402212,-0.128783
6841,8,508,Ho,2,2,0.106723,-0.0757789,0.22868,0.0445374
6842,9,508,Ho,2,2,0.337286,0.0357816,0.333427,0.255692
6843,10,508,Ho,2,2,-0.0350447,-0.251161,-0.0676416,-0.210693
6844,11,508,Ho,2,2,-0.099157,-0.703636,-0.0938118,0.0787343
6845,12,508,Ho,2,2,0.429526,0.410016,-0.0121227,0.551321
6846,13,508,Ho,2,2,0.0449804,0.448481,-0.642099,-0.0713227
6847,14,508,Ho,2,2,0.464119,-0.0551899,-0.367459,0.0741041
6848,15,508,Ho,2,2,0.491984,-0.557792,-0.215,0.388815
6849,16,508,Ho,2,2,-0.395978,-0.295377,-0.324558,-0.0265652
6850,17,508,Ho,2,2,0.0929567,0.0904423,-0.490176,0.207587
6851,18,508,Ho,2,2,0.156788,0.171196,-0.328867,0.386643
6852,19,508,Ho,2,2,-0.345352,-0.219844,-0.494213,-0.00977568
6853,20,508,Ho,2,2,-0.0849156,0.293816,-0.451054,-0.156866
6854,21,508,Ho,2,2,-0.165773,-0.410048,-0.502858,0.126809
6855,22,508,Ho,2,2,-0.522617,-0.341033,-0.325802,0.683125
6856,23,508,Ho,2,2,-0.449775,-0.14549,0.25618,0.25803
6857,24,508,Ho,2,2,-0.231256,0.249998,-0.431309,-0.11545
6858,25,508,Ho,2,2,-0.263424,0.280784,-0.72413,0.392688
6859,26,508,Ho,2,2,-0.00534367,-0.129655,-0.54967,0.0552739
6860,27,508,Ho,2,2,-0.385818,-0.300326,-0.788747,-0.477225
6861,28,508,Ho,2,2,-0.115954,0.254381,-0.740396,-0.42186
6862,29,508,Ho,2,2,-0.262893,-0.314776,0.73649,0.300366
6863,30,508,Ho,2,2,-0.418282,-0.250732,0.728857,0.0539531
6864,31,508,Ho,2,2,-0.316242,-0.495905,0.575124,-0.0926684
6865,32,508,Ho,2,2,0.0711131,0.0636491,1.29654,0.029534
6866,33,508,Ho,2,2,0.273991,0.0510156,0.808267,0.262085
6867,34,508,Ho,2,2,-0.0063755,-0.528334,0.454157,0.0404076
6868,35,508,Ho,2,2,-0.273445,0.030084,-0.113847,0.0634071
6869,36,508,Ho,2,2,-0.585649,-0.266738,-0.21687,-0.398621
6870,37,508,Ho,2,2,0.205616,0.251733,0.644961,-0.207054
6871,38,508,Ho,2,2,0.276555,0.188212,0.435657,0.44011
6872,39,508,Ho,2,2,0.126442,-0.437465,-0.151943,-0.0325647
6873,40,508,Ho,2,2,-0.116444,0.18709,0.43971,0.133241
6874,41,508,Ho,2,2,0.177564,0.634423,0.256629,0.283267
6875,42,508,Ho,2,2,0.588389,0.140324,-0.154396,-0.167246
6876,43,508,Ho,2,2,0.211764,0.0782048,-0.650713,-0.331977
6877,44,508,Ho,2,2,-0.0911889,0.129368,-0.526868,0.051254
6878,45,508,Ho,2,2,0.295555,0.328524,-0.0632606,0.481236
6879,46,508,Ho,2,2,0.146583,-0.10274,-0.671922,0.0664302
6880,47,508,Ho,2,2,-0.243974,-0.41158,-0.231007,-0.0122657
6881,48,508,Ho,2,2,-0.311318,0.20651,0.211858,0.344933
6882,49,508,Ho,2,2,-0.0208165,-0.0298035,0.0133205,-0.00207744
6883,50,508,Ho,2,2,-0.0288564,-0.336569,0.322632,-0.132826
6884,51,508,Ho,2,2,-0.383596,-0.0218217,0.749664,-0.10921
6885,52,508,Ho,2,2,0.0950446,0.83493,0.604377,-0.131869
6886,53,508,Ho,2,2,0.489737,0.479839,0.387609,0.0877863
6887,54,508,Ho,2,2,-0.21645,-0.362421,1.2776,-0.250015
6888,55,508,Ho,2,2,0.258215,-0.724068,0.48522,-0.389331
6889,56,508,Ho,2,2,-0.0722524,-0.652678,0.458656,0.040642
6890,57,508,Ho,2,2,-0.539956,-0.60666,0.283795,-0.0486217
6891,58,508,Ho,2,2,0.0995552,0.297652,-1.33719,-0.54699
6892,59,508,Ho,2,2,0.11459,-0.440915,-0.69582,-0.135489
6893,60,508,Ho,2,2,-0.367942,-0.213656,-0.693836,-0.161078
6894,61,508,Ho,2,2,-0.127585,0.0973785,-0.724157,-0.254847
6895,62,508,Ho,2,2,0.0262283,0.0211444,0.0795001,-0.135124
6896,63,508,Ho,2,2,0.377817,0.432627,-0.29998,0.0952073
6897,64,508,Ho,2,2,0.410088,-0.155379,-0.442458,-0.156307
6898,65,508,Ho,2,2,0.638895,0.658177,0.195148,-0.0215908
6899,66,508,Ho,2,2,0.51905,0.331437,-0.0587832,-0.133548
6900,67,508,Ho,2,2,0.109711,0.0682865,0.680059,-0.0141506
6901,68,508,Ho,2,2,-0.505723,-0.17046,-0.524616,-0.122511
6902,69,508,Ho,2,2,0.383519,0.311855,-0.616017,-0.215202
6903,70,508,Ho,2,2,0.317964,0.362821,0.569858,0.0509682
6904,71,508,Ho,2,2,-0.134761,-0.121147,-0.0919801,0.225242
6905,72,508,Ho,2,2,-0.025608,-0.170375,-0.428171,-0.171452
6906,73,508,Ho,2,2,0.407163,0.126619,-0.132262,0.112019
6907,74,508,Ho,2,2,0.414754,0.15036,0.0972014,0.531722
6908,75,508,Ho,2,2,0.471024,0.157003,0.316289,0.253938
6909,76,508,Ho,2,2,0.508634,0.275638,-0.436122,0.128979
6910,77,508,Ho,2,2,-0.486281,0.106014,0.22384,0.07416
6911,78,508,Ho,2,2,-0.0162641,0.788492,0.171306,-0.23504
6912,79,508,Ho,2,2,0.106388,-0.256674,-0.626598,-0.339697
6913,80,508,Ho,2,2,0.211151,-0.346543,-0.0048775,-0.0645243
6914,81,508,Ho,2,2,0.089086,-0.147226,0.319617,-0.254108
6915,82,508,Ho,2,2,-0.480602,0.184421,0.0436098,-0.110002
6916,83,508,Ho,2,2,-0.240266,0.807308,-0.618691,-0.161948
6917,84,508,Ho,2,2,-0.326459,0.0283766,0.388125,0.102571
6918,85,508,Ho,2,2,-0.158821,-0.0839549,0.888573,0.575142
6919,86,508,Ho,2,2,-0.651988,-0.450772,0.480768,0.20045
6920,87,508,Ho,2,2,-0.67047,0.0817407,0.620221,0.0732598
6921,88,508,Ho,2,2,0.00830481,0.176914,-0.150256,-0.334326
6922,89,508,Ho,2,2,-0.109732,-0.426004,0.377235,0.0872956
6923,90,508,Ho,2,2,-0.0333715,-0.292986,-0.245257,-0.155786
6924,91,508,Ho,2,2,-0.215679,0.41436,-0.3408,-0.15824
6925,92,508,Ho,2,2,-0.0776945,0.125589,-0.100786,0.254985
6926,93,508,Ho,2,2,0.333244,0.0613929,-1.38261,-0.156072
6927,94,508,Ho,2,2,0.0431723,0.311832,-0.731154,-0.27117
6928,95,508,Ho,2,2,-0.0799725,-0.626784,0.0059411,0.236327
6929,96,508,Ho,2,2,-0.337431,-0.897493,1.15679,1.00012
6930,97,508,Ho,2,2,-0.0341271,0.322355,0.650358,-0.108069
6931,98,508,Ho,2,2,-0.0534499,-0.103926,0.799368,-0.117543
6932,99,508,Ho,2,2,0.166322,-0.525729,0.133914,0.224437
6933,100,508,Ho,2,2,0.219904,0.0457862,0.133767,-0.0505667
6934,101,508,Ho,2,2,0.498228,0.00217099,-0.755035,-0.0962162
6935,102,508,Ho,2,2,-0.109616,0.363049,-0.584256,-0.270991
6936,1,508,Hp,1,1,-0.215982,0.433601,1.25446,0.272055
6937,2,508,Hp,1,1,-0.187016,0.125654,0.232437,-0.132682
6938,3,508,Hp,1,1,0.0617027,-0.328125,0.0717136,-0.137891
6939,4,508,Hp,1,1,-0.161732,-0.0897679,-0.70233,-0.239406
6940,5,508,Hp,1,1,0.0935097,-0.551542,-0.00611424,0.159806
6941,6,508,Hp,1,1,0.250396,0.127125,-0.185748,0.474856
6942,7,508,Hp,1,1,0.251707,-0.151777,0.10466,0.0626237
6943,8,508,Hp,1,1,0.392284,0.5809,0.17349,0.0720216
6944,9,508,Hp,1,1,0.212928,-0.392131,-0.246623,-0.169954
6945,10,508,Hp,1,1,0.0832444,-0.63496,-0.13146,-0.1233
6946,11,508,Hp,1,1,-0.49467,-0.349943,-0.675196,-0.304576
6947,12,508,Hp,1,1,-0.507628,-0.139418,-0.820182,-0.0213131
6948,13,508,Hp,1,1,-0.273236,-0.554245,-0.181438,0.39419
6949,14,508,Hp,1,1,-0.104933,0.147427,0.330643,0.379122
6950,15,508,Hp,1,1,0.0873649,0.12757,0.20751,0.105269
6951,16,508,Hp,1,1,-0.0395258,0.635879,-0.124237,-0.00254866
6952,17,508,Hp,1,1,-0.161953,-0.325307,-0.0627511,-0.3465
6953,18,508,Hp,1,1,0.11056,-0.22329,-0.228229,-0.327185
6954,19,508,Hp,1,1,-0.143428,-0.114746,0.0359177,-0.240531
6955,20,508,Hp,1,1,0.0385516,0.421324,0.215172,0.10426
6956,21,508,Hp,1,1,0.183374,0.513346,0.376002,0.537946
6957,22,508,Hp,1,1,0.199057,0.300606,0.500223,0.372274
6958,23,508,Hp,1,1,-0.219505,0.217292,0.221742,-0.337494
6959,24,508,Hp,1,1,0.0151757,-0.0575156,0.29722,-0.381298
6960,25,508,Hp,1,1,0.0587331,0.558618,0.951731,0.155484
6961,26,508,Hp,1,1,0.0745685,0.0834814,0.582992,0.0902671
6962,27,508,Hp,1,1,0.309037,0.0910754,-0.295178,-0.123859
6963,28,508,Hp,1,1,0.123844,0.0929433,-0.674356,-0.334574
6964,29,508,Hp,1,1,0.22222,-0.640278,0.495022,-0.306973
6965,30,508,Hp,1,1,0.175463,0.0885907,-0.246852,-0.025792
6966,31,508,Hp,1,1,0.143361,0.160529,-0.538537,-0.172813
6967,32,508,Hp,1,1,0.238595,0.437059,-0.186239,-0.109651
6968,33,508,Hp,1,1,0.406511,-0.00448595,-0.220574,-0.176042
6969,34,508,Hp,1,1,0.394022,0.307697,-0.442064,-0.224179
6970,35,508,Hp,1,1,0.181632,0.725646,-0.646007,-0.318085
6971,36,508,Hp,1,1,-0.0455588,-0.285446,-0.338045,0.0237129
6972,37,508,Hp,1,1,-0.117507,-0.264387,-0.265858,-0.280829
6973,38,508,Hp,1,1,-0.107787,-0.190578,-0.439151,-0.266081
6974,39,508,Hp,1,1,-0.134942,0.167419,0.244723,0.123224
6975,40,508,Hp,1,1,-0.21866,-0.404103,0.188472,0.651747
6976,41,508,Hp,1,1,-0.253438,0.020024,0.498038,0.592059
6977,42,508,Hp,1,1,-0.649043,-0.0357355,-0.194075,0.0529383
6978,43,508,Hp,1,1,-0.403481,0.155464,-0.44164,0.0687251
6979,44,508,Hp,1,1,-0.327103,-0.188298,-0.249381,-0.0415167
6980,45,508,Hp,1,1,0.0885032,0.537623,0.256879,0.0421064
6981,46,508,Hp,1,1,0.086076,0.288999,0.402808,0.363725
6982,47,508,Hp,1,1,-0.33095,0.438577,0.349681,0.217506
6983,48,508,Hp,1,1,-0.0562075,-0.164849,0.0146487,0.180942
6984,49,508,Hp,1,1,-0.113219,0.0660592,0.29668,-0.0153314
6985,50,508,Hp,1,1,-0.164092,-0.110328,0.00457144,-0.356265
6986,51,508,Hp,1,1,-0.304247,-0.121584,-0.430993,-0.31457
6987,52,508,Hp,1,1,-0.118218,-0.828585,0.308312,0.0150679
6988,53,508,Hp,1,1,0.083558,-0.612773,0.0533306,0.137355
6989,54,508,Hp,1,1,0.23622,-0.314784,-0.16491,0.253966
6990,55,508,Hp,1,1,0.325548,0.889738,-0.0664607,0.155568
6991,56,508,Hp,1,1,-0.0114929,0.868987,0.149124,0.111007
6992,57,508,Hp,1,1,-0.0443199,0.0483146,-0.154959,0.223974
6993,58,508,Hp,1,1,-0.0403653,-0.615735,-0.212308,0.207018
6994,59,508,Hp,1,1,0.0842237,-0.394313,-0.520058,-0.333364
6995,60,508,Hp,1,1,-0.490833,-0.388746,-0.374841,-0.30099
6996,61,508,Hp,1,1,-0.235267,-0.366861,0.190163,0.0965801
6997,62,508,Hp,1,1,0.323528,-0.0577386,0.233022,0.333007
6998,63,508,Hp,1,1,0.0140127,-0.088781,-0.246655,-0.391347
6999,64,508,Hp,1,1,0.335478,0.680339,0.122657,-0.0248182
7000,65,508,Hp,1,1,0.333002,0.2168,0.201105,0.469453
7001,66,508,Hp,1,1,0.161746,-0.2705,-0.108264,-0.107363
7002,67,508,Hp,1,1,0.19361,-0.367674,0.303008,-0.0775315
7003,68,508,Hp,1,1,0.391127,0.107707,0.514273,0.0545419
7004,69,508,Hp,1,1,0.126202,-0.247582,0.107057,0.0310929
7005,70,508,Hp,1,1,-0.373765,-0.251121,-0.439428,-0.0573975
7006,71,508,Hp,1,1,-0.1221,0.212292,-0.047932,-0.205881
7007,72,508,Hp,1,1,0.40635,-0.13151,0.0326521,-0.0450274
7008,73,508,Hp,1,1,0.761607,-0.0767769,0.624019,-0.154034
7009,74,508,Hp,1,1,0.566302,-0.25517,-0.0830434,-0.290673
7010,75,508,Hp,1,1,0.179867,0.261489,0.182592,0.116836
7011,76,508,Hp,1,1,0.520656,0.0145715,0.592482,0.169682
7012,77,508,Hp,1,1,0.520214,-0.00637064,0.761772,0.369491
7013,78,508,Hp,1,1,0.168492,-0.38453,0.533798,0.194316
7014,79,508,Hp,1,1,-0.0817189,0.341542,0.554925,0.0192047
7015,80,508,Hp,1,1,-0.109445,0.369007,0.375533,0.00788872
7016,81,508,Hp,1,1,-0.166335,0.0261279,-0.452894,-0.123779
7017,82,508,Hp,1,1,-0.432444,-0.285281,-0.26175,0.0184496
7018,83,508,Hp,1,1,-0.476621,-0.282416,-0.144666,-0.273196
7019,84,508,Hp,1,1,-0.269518,0.114561,0.182286,-0.280578
7020,85,508,Hp,1,1,-0.569629,-0.512908,-0.524159,-0.345286
7021,86,508,Hp,1,1,-0.686053,0.371967,-1.06786,-0.406704
7022,87,508,Hp,1,1,-0.3224,0.71424,-0.463006,-0.367497
7023,88,508,Hp,1,1,-0.542008,-0.314296,-0.263227,0.167038
7024,89,508,Hp,1,1,-0.636149,-0.620701,-0.0932273,0.571879
7025,90,508,Hp,1,1,-0.433279,-0.208549,0.0480637,0.358019
7026,91,508,Hp,1,1,-0.0154481,0.366556,0.541202,0.272194
7027,92,508,Hp,1,1,0.272111,0.127371,0.520341,0.116886
7028,93,508,Hp,1,1,0.0687549,-0.0459616,0.367132,0.061271
7029,94,508,Hp,1,1,0.261134,0.0473508,-0.239381,-0.113284
7030,95,508,Hp,1,1,-0.174968,0.335261,-0.499051,-0.334666
7031,96,508,Hp,1,1,-0.15221,0.514925,-0.244138,-0.111148
7032,97,508,Hp,1,1,0.0101527,-0.13122,-0.550704,-0.0759699
7033,98,508,Hp,1,1,0.135816,-0.203384,-0.177071,0.0859828
7034,99,508,Hp,1,1,0.218767,0.20857,-0.242152,-0.0936796
7035,100,508,Hp,1,1,0.12861,0.170048,0.120183,0.0260848
7036,101,508,Hp,1,1,0.406315,-0.12923,0.395771,0.312621
7037,102,508,Hp,1,1,0.524607,-0.141957,0.293165,-0.107882
7038,1,508,Hp,1,2,-0.150058,-0.128488,-0.15477,-0.0791277
7039,2,508,Hp,1,2,0.011681,-0.236317,-0.222128,-0.0748923
7040,3,508,Hp,1,2,0.242135,0.0490522,0.123056,-0.398099
7041,4,508,Hp,1,2,0.298579,0.688361,0.56987,-0.13492
7042,5,508,Hp,1,2,0.234281,0.157174,0.421706,-0.168337
7043,6,508,Hp,1,2,-0.0574894,-0.355399,0.085555,0.185668
7044,7,508,Hp,1,2,-0.144445,0.495768,-0.148282,0.458596
7045,8,508,Hp,1,2,-0.15363,0.778775,0.299051,0.285314
7046,9,508,Hp,1,2,0.0527576,0.133826,0.328858,0.118277
7047,10,508,Hp,1,2,-0.229425,-0.176538,0.00790881,0.0173298
7048,11,508,Hp,1,2,-0.0901818,-0.151954,0.186279,-0.0536138
7049,12,508,Hp,1,2,0.0731729,-0.643921,0.522719,0.169446
